OBJECTID,ID,SPECIES,STREET,HOUSE_NUMBER,TOWN,SEASON_PLANTED,ObservationDate_baseline,SiteType_baseline,LandUse_baseline,DBH_baseline,DBH_Height_baseline,DBH2_baseline,DBH2_Height_baseline,Height_baseline,Width_baseline,Mortality_baseline,BasalSprouts_baseline,Vigor_baseline,Condition_baseline,Comments_baseline,LocationNotes,SiteType_2023,LandUse_2023,DBH_2023,DBH_Height_2023,DBH2_2023,DBH2_Height_2023,Height_2023,Width_2023,Mortality_2023,BasalSprouts_2023,Vigor_2023,Condition_2023,Comments_2023,Crew_Initials_2023,ObservationDate_2023,Editor,SHADE,ORNAMENTAL,EVERGREEN,LONGITUDE,LATITUDE,POINT_X,POINT_Y,Scientific.Name,geometry,FORESTER
2018,18012,American Arborvitae,TYSON RD,14,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,4.3,54,2.7,54,17.1,7.5,Alive,N,1,Good,,AN KS CK,6/22/2023,KSmart_clarku,0,0,1,176524.3029,898350.8949,-71.7848593,42.33529738,Thuja occidentalis,,NT
7017,10548,Kousa Dogwood,RESERVOIR ST,15,Boylston,Fall 2011,9/7/2015,FY,SFR-D,0, ,0, ,0,0,NA,N,NA,, ,Right side of front yard behind beech,FY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,1,0,184343.5757,898352.9393,NA,NA,Cornus kousa,,DC
2017,18011,American Arborvitae,TYSON RD,14,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,4.3,2.7,0,0,16.8,8,Alive,N,1,Good,b'496e20677265617420636f6e646974696f6e2c20686f6d656f776e6572206164646564206120666577206f6e2065697468657220736964652c2062757420697489dbaa73206561737920746f2064697374696e6775697368207768696368206f6e657320617265204443522074726565732e',AN CK KS,6/22/2023,KSmart_clarku,0,0,1,176524.0023,898353.4181,-71.78486305,42.33532009,Thuja occidentalis,,NT
7019,10547,Kousa Dogwood,RESERVOIR ST,15,Boylston,Fall 2011,9/7/2015,FY,SFR-D,0, ,0, ,0,0,NA,N,NA,, ,Right side of front yard behind beech,FY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,1,0,184342.5324,898356.9784,NA,NA,Cornus kousa,,DC
583,3300,Kousa Dogwood,ORONO ST,2,Worcester,Fall 2010,,Front Yard,Single Family,1.05,3 ft,NA,,8.416666667,4.666666667,Alive,N,1,Good,  ,,FY,SFR-D,3.6,26,0,0,13.1,9.5,Alive,N,1,Good,Pinkish looking flowers,AP KS JA,6/20/2023,apai_clarku,0,1,0,175744.9778,898359.9497,-71.79431611,42.33535508,Cornus kousa,,N/A
7020,10542,Beech,RESERVOIR ST,15,Boylston,Fall 2011,9/7/2015,FY,SFR-D,0,,0,,0,0,Standing Dead,N,NA,,,front right corner of property in line with other beech,FY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK,10/19/2023,JaAndrews_clarku,1,0,0,184333.8461,898362.419,-71.69009728,42.33559688,Fagus sylvatica,,DC
2021,18015,Kousa Dogwood,TYSON RD,14,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,3.3,54,0,0,15.8,19.25,Alive,N,1,Good,,AN KS CK,6/22/2023,ANelson_clarku,0,1,0,176524.6042,898363.339,-71.78485615,42.33540942,Cornus kousa,,NT
1890,16623,Sargent Cherry,PENOBSCOT ST,28,Worcester,Spring 2011,7/2/2015,Front Yard,Single-Family,2.45,,0,,14.33333333,8.541666667,Alive,Y,1,Good, Excavated damage ,,FY,SFR-A,10.7,45,0,0,21,21.5,Alive,N,1,Fair,"Split bark, rot",AP KS JA,6/20/2023,apai_clarku,0,1,0,175699.2965,898371.1864,-71.79487089,42.33545482,Prunus sargentii,,MW
1892,16625,Sargent Cherry,PENOBSCOT ST,28,Worcester,Spring 2011,7/2/2015,Front Yard,Single-Family,3.2,,0,,15.5,9.3125,Alive,NA,1,Good, Insect damage on leaves ,,SY,SFR-A,11.6,43,0,0,23.5,23,Alive,N,2,Fair,"Trunk is split a little, some fungal/rot",AP JA KS,6/20/2023,apai_clarku,0,1,0,175708.5265,898372.1277,-71.79475893,42.33546358,Prunus sargentii,,MW
1891,16624,Sargent Cherry,PENOBSCOT ST,28,Worcester,Spring 2011,7/2/2015,Front Yard,Single-Family,2.2,,0,,15.33333333,6.708333333,Alive,NA,1,Good, Bending ,,SY,SFR-A,10.1,52,0,0,20.4,20.5,Alive,N,2,Fair,"Split bark, rot, trunk spongey in some spots",AP KS JA,6/20/2023,apai_clarku,0,1,0,175703.5083,898373.718,-71.79481989,42.33547774,Prunus sargentii,,MW
7021,10549,Serviceberry,RESERVOIR ST,15,Boylston,Fall 2011,9/7/2015,BY,SFR-D,0, ,0, ,0,0,NA,N,NA,, ,"backyard, along wooded area",BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,0,1,184391.1076,898381.7038,NA,NA,Amelanchier spp.,,DC
469,2946,American Arborvitae,MEOLA AVE,27,Worcester,Fall 2010,7/2/2015,Back Yard,Single-Family,0,,0,,0,0,Unknown,NA,,," No permission, blocked by fences ",,BY,SFR-D,0,0,0,0,0,0,Alive,N,2,NA,Looks like a bush.,AP KS JA,6/20/2023,apai_clarku,0,0,1,175964.8483,898383.2223,-71.79164914,42.3355714,Thuja occidentalis,,CP
470,2947,American Arborvitae,MEOLA AVE,27,Worcester,Fall 2010,7/2/2015,Back Yard,Single-Family,0,,0,,0,0,Unknown,NA,,," No permission, blocked by fences ",,BY,SFR-D,0,0,0,0,0,0,Unknown,N,,,b'436f756c646e89dbaa742067657420696e746f206261636b796172642c2062757420746865726589dbaa73206f6e6520696e207468652066726f6e742074686174206c6f6f6b73206c696b652074686579207072756e6520697420646f776e',AP KS JA,6/20/2023,apai_clarku,0,0,1,175964.8483,898383.2223,-71.79164914,42.3355714,Thuja occidentalis,,CP
471,2948,Kousa Dogwood,MEOLA AVE,27,Worcester,Fall 2010,7/2/2015,Back Yard,Single-Family,0,,0,,0,0,Unknown,NA,,," No permission, blocked by fences ",,BY,SFR-D,0,0,0,0,0,0,Unknown,N,,,b'546865726589dbaa73206f6e6520696e207468652066726f6e742074686174206c6f6f6b73206c696b6520697420636f756c64206265207e3130792f6f2c20627574207468652070617374207375727665792073617973206261636b7961726420736f206e6f742073757265',AP KS JA,6/20/2023,apai_clarku,0,1,0,175964.8483,898383.2223,-71.79164914,42.3355714,Cornus kousa,,DC
472,2949,Kousa Dogwood,MEOLA AVE,27,Worcester,Fall 2010,7/2/2015,Back Yard,Single-Family,0,,0,,0,0,Unknown,NA,,," No permission, blocked by fences ",,BY,SFR-D,0,0,0,0,0,0,Alive,N,1,Good,b'436f756c646e89dbaa742067657420696e746f206261636b79617264',AP KS JA,6/20/2023,apai_clarku,0,1,0,175964.8483,898383.2223,-71.79164914,42.3355714,Cornus kousa,,CP
473,2950,Sargent Cherry,MEOLA AVE,27,Worcester,Fall 2010,7/2/2015,Back Yard,Single-Family,0,,0,,0,0,Unknown,NA,,," No permission, blocked by fences ",,BY,SFR-D,0,0,0,0,15.1,0,Alive,N,2,Good,b'436f756c646e89dbaa742067657420696e20746865206261636b79617264',AP KS JA,6/20/2023,apai_clarku,0,1,0,175964.8483,898383.2223,-71.79164914,42.3355714,Prunus sargentii,,CP
754,10412,Sweetgum,WHISPERING PINE CIR,1,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,SFR-A,0,0,0,0,0,0,Removed,N,,,,AN NG,6/22/2023,ANelson_clarku,1,0,0,176539.6653,898387.7068,-71.78467439,42.33562925,Liquidambar styraciflua,,DC
7022,10541,Beech,RESERVOIR ST,15,Boylston,Fall 2011,9/7/2015,FY,SFR-D,0, ,0, ,0,0,NA,N,NA,, ,Centered in front yard,FY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,184332.4234,898389.2471,NA,NA,Fagus sylvatica,,DC
755,10413,Sweetgum,WHISPERING PINE CIR,1,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,SFR-A,0,0,0,0,0,0,Removed,N,,,,AN NG,6/22/2023,ANelson_clarku,1,0,0,176566.8194,898391.4893,-71.78434504,42.33566412,Liquidambar styraciflua,,DC
7023,10550,Serviceberry,RESERVOIR ST,15,Boylston,Fall 2011,9/7/2015,BY,SFR-D,0, ,0, ,0,0,NA,N,NA,, ,"backyard, along wooded area",BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,0,1,184392.5502,898391.7538,NA,NA,Amelanchier spp.,,DC
1846,16212,White Fir,MEOLA AVE,53,Worcester,Spring 2011,7/2/2015,Back Yard,Single-Family,2.4,,0,,11,5.833333333,Alive,NA,1,Good, No one currently lives on the property ,,BY,SFR-A,0,0,0,0,0,0,Unknown,N,,,,AP KS JA,6/20/2023,apai_clarku,0,0,1,175807.4244,898391.9422,-71.79355971,42.33564504,Abies concolor,,CP
1847,16213,Cherry,MEOLA AVE,53,Worcester,Spring 2011,7/2/2015,Back Yard,Single-Family,1.15,,0,,14,10.375,Alive,NA,1,Good, No one currently lives on the property ,,BY,SFR-A,0,0,0,0,0,0,Unknown,N,,,,AP KS JA,6/20/2023,apai_clarku,0,1,0,175804.729,898393.811,-71.7935925,42.33566178,Prunus spp.,,CP
1129,12735,White Fir,MEOLA AVE,55,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,0,0,Unknown,N,,,b'487567652066656e63652c206e6f206f6e6520616e7377657265642c20636f756c646e89dbaa74206163636573732e',KS AP JA,6/20/2023,KSmart_clarku,0,0,1,175791.8971,898396.2907,-71.7937483,42.3356837,Abies concolor,,DC
1845,16211,White Fir,MEOLA AVE,53,Worcester,Spring 2011,7/2/2015,Back Yard,Single-Family,0,,0,,0,0,Removed,NA,,,  ,,BY,SFR-A,0,0,0,0,0,0,Unknown,N,,,,AP KS JA,6/20/2023,apai_clarku,0,0,1,175801.4469,898396.313,-71.79363243,42.3356842,Abies concolor,,CP
1130,12736,White Fir,MEOLA AVE,55,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,0,0,Unknown,N,,,b'4269672066656e636520636f756c646e89dbaa7420616363657373',KS AP JA,6/20/2023,KSmart_clarku,0,0,1,175786.4177,898398.7746,-71.7938149,42.3357059,Abies concolor,,LC
1131,12737,White Fir,MEOLA AVE,55,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,0,0,Unknown,N,,,b'4e6f206f6e6520686f6d652c20687567652066656e63652c20636f756c646e89dbaa7420617373657373',KS AP JA,6/20/2023,KSmart_clarku,0,0,1,175782.2192,898399.2494,-71.79386586,42.33571004,Abies concolor,,LC
7024,10551,Serviceberry,RESERVOIR ST,15,Boylston,Fall 2011,9/7/2015,BY,SFR-D,0, ,0, ,0,0,NA,N,NA,, ,"backyard, along wooded area",BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,0,0,1,184387.7696,898400.2249,NA,NA,Amelanchier spp.,,DC
1132,12738,White Fir,MEOLA AVE,55,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,0,0,Unknown,N,,,b'487567652066656e63652c206e6f206f6e6520686f6d652c20636f756c646e89dbaa7420616363657373',KS AP JA,6/20/2023,apai_clarku,0,0,1,175779.7166,898401.3075,-71.79389631,42.33572849,Abies concolor,,LC
974,11563,White Fir,MEOLA AVE,48,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,0,0,Unknown,N,,,,,6/20/2023,JaAndrews_clarku,0,0,1,175769.4847,898403.8443,-71.79402058,42.33575101,Abies concolor,,DC
975,11564,White Fir,MEOLA AVE,48,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,0,0,0,0,0,0,Removed,N,,,,AP KS JA,6/20/2023,apai_clarku,0,0,1,175764.2491,898406.096,-71.7940842,42.33577112,Abies concolor,,DC
7025,10546,Hornbeam,RESERVOIR ST,15,Boylston,Fall 2011,9/7/2015,FY,SFR-D,0, ,0, ,0,0,NA,N,NA,, ,Left side of property,FY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,184365.0115,898411.8694,NA,NA,Carpinus betulus,,DC
7026,10553,Sweetgum,RESERVOIR ST,15,Boylston,Fall 2011,9/7/2015,FY,SFR-D,0, ,0, ,0,0,NA,N,NA,, ,Left side of property,FY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,184335.2055,898412.0357,NA,NA,Liquidambar styraciflua,,DC
7027,10552,Sweetgum,RESERVOIR ST,15,Boylston,Fall 2011,9/7/2015,FY,SFR-D,0, ,0, ,0,0,NA,N,NA,, ,Left side of property,FY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,184348.849,898412.149,NA,NA,Liquidambar styraciflua,,DC
7028,10555,Sweetgum,RESERVOIR ST,15,Boylston,Fall 2011,9/7/2015,FY,SFR-D,0, ,0, ,0,0,NA,N,NA,, , ,FY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,184360.2967,898412.4736,NA,NA,Liquidambar styraciflua,,DC
7029,10554,Sweetgum,RESERVOIR ST,15,Boylston,Fall 2011,9/7/2015,BY,SFR-D,0, ,0, ,0,0,NA,N,NA,, ,line to left of house,BY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,NA,NA,NA,1,0,0,184373.3057,898413.0445,NA,NA,Liquidambar styraciflua,,DC
2093,1052938,White Fir,MEOLA AVE,45,Worcester,Spring 2012,7/2/2015,,,0,,0,,0,0,Removed,NA,,, Owner replanted it ,,FY,SFR-A,0,0,0,0,0,0,Removed,N,,,,AN JA CK,7/6/2023,ANelson_clarku,0,0,1,175867.2803,898416.7508,-71.79283444,42.33587024,Abies concolor,,CP
977,11566,White Fir,MEOLA AVE,48,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-A,0,0,0,0,0,0,Removed,N,,,,AP KS JA,6/20/2023,apai_clarku,0,0,1,175807.5445,898421.4243,-71.79355949,42.33591046,Abies concolor,,DC
753,10411,Sweetgum,WHISPERING PINE CIR,1,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,SFR-A,0,0,0,0,0,0,Removed,N,,,,NGAN,6/22/2023,NGeron_clarku,1,0,0,176536.2349,898423.8538,-71.78471747,42.33595457,Liquidambar styraciflua,,DC
751,10399,Honeylocust,WHISPERING PINE CIR,1,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,SFR-A,7.2,27,0,0,22.9,20.5,Alive,N,1,Fair,"Burning bush growing at base, trunk being girdled by bittersweet also growing over the whole of the tree",AN NG,6/22/2023,ANelson_clarku,1,0,0,176599.8948,898424.4056,-71.78394503,42.33596145,Gleditsia triacanthos,,DC
976,11565,White Fir,MEOLA AVE,48,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-A,0,0,0,0,0,0,Removed,N,,,,AP KS JA,6/20/2023,apai_clarku,0,0,1,175821.4332,898425.2294,-71.79339112,42.33594515,Abies concolor,,DC
973,11562,White Fir,MEOLA AVE,46,Worcester,Fall 2011,7/2/2015,,,0,,0,,0,0,Removed,NA,,,  ,,BY,SFR-A,0,0,0,0,0,0,Removed,N,,,,AP KS JA,6/20/2023,apai_clarku,0,0,1,175789.0948,898427.887,-71.79378363,42.33596807,Abies concolor,,DC
1762,15391,Sweetgum,JERSEY DR,9,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,5,54,1.5,54,23,14.5,Alive,Y,1,Good,b'48756765206f66662073686f6f742c207468617420776520746f6f6b207468652044424820206f662c20616e642074686973206f6e65207365656d73206c696b6520697489dbaa7320696e207468652077726f6e6720706c616365206f6e20746865206d61703b207268697320696e7320697320636c6f73657220746f207468652066726f6e74206f662074686520686f757365',AP KS JA,6/20/2023,apai_clarku,1,0,0,176119.6804,898429.2414,-71.78977227,42.33599045,Liquidambar styraciflua,,MW
393,2500,Crabapple,JERSEY DR,9,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,4.2,24,0,0,8,12.5,Alive,Y,1,Fair,b'4c6f7473206f6620626173616c207370726f7574732c20737570657220737175617265206c6f6f6b696e673b20706f696e74207365656d73206f66662c20697489dbaa7320636c6f73657220746f207468652073686564',AP KS JA,6/20/2023,apai_clarku,0,1,0,176107.2599,898432.0459,-71.7899231,42.33601531,Malus sylvestris,,CP
394,2501,Sargent Cherry,JERSEY DR,9,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,6.7,40,0,0,13.5,16.5,Alive,Y,2,Fair,"Root rot, split bark, not doing that well",AP KS JA,6/20/2023,apai_clarku,0,1,0,176126.1423,898435.7282,-71.78969413,42.33604904,Prunus sargentii,,CP
397,2504,Japanese Tree Lilac,JERSEY DR,13,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,7.5,8,0,0,12,11.5,Alive,N,1,Good,"Looks good, Norway maple bushes on the property but not near the tree",AP KS JA,6/20/2023,apai_clarku,0,1,0,176096.7715,898440.6134,-71.79005073,42.33609213,Syringa reticulata,,CP
972,11561,Red Oak,MEOLA AVE,46,Worcester,Fall 2011,7/2/2015,Front Yard,Single-Family,1.15,,0,,10,4.041666667,Alive,NA,2,Fair," Doesn't look like Red Oak, damage on lower trunk ",,FY,SFR-A,3.2,54,0,0,20.7,13,Alive,N,1,Good,,AN JA CK,7/6/2023,ANelson_clarku,1,0,0,175822.4646,898442.4474,-71.79337932,42.33610019,Quercus rubra,,DC
971,11560,Pin Oak,MEOLA AVE,46,Worcester,Fall 2011,7/2/2015,Front Yard,Single-Family,1.1,,0,,9.75,5.25,Alive,NA,1,Good," Looks more like Pin Oak, proterty is abandoned ",,FY,SFR-A,4,54,0,0,21.3,16.5,Alive,N,1,Good,,AN JA CK,7/6/2023,ANelson_clarku,1,0,0,175827.4046,898443.7727,-71.79331943,42.33611227,Quercus palustris,,DC
2616,1054396,Japanese Tree Lilac,EAST TEMPLE ST,78,Boylston,Spring 2012,7/9/2015,FY,SFR-D,1,,1.04,,8,4.46,Alive,N,1,Good,,front of house right of lamppost and inline with it centered between w,FY,SFR-D,3.85,30,NA,NA,14,11.5,Alive,N,1,Good,NA,JA CK,10/19/2023,JaAndrews_clarku,0,0,1,180221.7755,898444.4531,-71.73999681,42.33624208,Syringa reticulata,,DC
398,2505,Sargent Cherry,JERSEY DR,13,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,10.2,54,0,0,13.5,19.5,Alive,Y,2,Poor,"Fungus, split tree trunk, tons of tall offshoots",AP KS JA,6/20/2023,apai_clarku,0,1,0,176085.6549,898445.8513,-71.79018583,42.33613894,Prunus sargentii,,CP
2617,1053765,Japanese Stewartia,EAST TEMPLE ST,78,Boylston,Spring 2012,7/9/2015,FY,SFR-D,0.81,,0,,9.42,4.42,Alive,N,1,Good,,3 inline to left of previous stumps,FY,SFR-D,3,19,NA,NA,12,9.5,Alive,N,1,Good,NA,JA CK,10/19/2023,JaAndrews_clarku,0,1,0,180195.9379,898450.1419,-71.74031052,42.33629264,Stewartia pseudocamellia,,DC
2618,1053764,Japanese Stewartia,EAST TEMPLE ST,78,Boylston,Spring 2012,7/9/2015,FY,SFR-D,0.85,,0.86,,10.33,5.75,Alive,N,1,Good,,3 inline to left of previous stumps,FY,SFR-D,2.8,25,2.05,25,14.5,9,Alive,N,1,Good,NA,JA CK,10/19/2023,JaAndrews_clarku,0,1,0,180202.0718,898453.6479,-71.74023621,42.33632436,Stewartia pseudocamellia,,DC
2619,1054395,Japanese Stewartia,EAST TEMPLE ST,78,Boylston,Spring 2012,7/9/2015,FY,SFR-D,0.68,,0,,8.5,4.5,Alive,N,1,Good,,3 inline to left of previous stumps,FY,SFR-D,3.5,23,3.35,23,17.5,11.5,Alive,N,1,Good,NA,JA CK,10/19/2023,JaAndrews_clarku,0,1,0,180209.15,898455.2992,-71.74015038,42.3363394,Stewartia pseudocamellia,,DC
395,2502,Sargent Cherry,JERSEY DR,9,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alive,NA,NA,NA,  ,,FY,SFR-D,7.1,41,0,0,13,14,Alive,N,2,Fair,"Bark is split, root rot, big cavity",AP KS JA,6/20/2023,apai_clarku,0,1,0,176123.0427,898455.8191,-71.78973257,42.33622982,Prunus sargentii,,CP
1761,15390,Snow Goose Cherry,JERSEY DR,9,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-D,5.4,54,0,0,13.3,16.5,Alive,Y,1,Fair,"Bark is chipped, and kind of scraggly looking.",AP KS JA,6/20/2023,apai_clarku,0,1,0,176114.1181,898458.091,-71.78984096,42.33625,prunus serrulata,,MW
750,10398,Blackgum,WHISPERING PINE CIR,1,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,SFR-A,0,0,0,0,0,0,Removed,N,,,,AN NG,6/22/2023,ANelson_clarku,1,0,0,176590.4474,898459.6968,-71.78406109,42.33627889,Nyssa sylvatica,,DC
399,2506,Littleleaf Linden,JERSEY DR,29,Worcester,Fall 2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,7.8,54,0,0,21,22.5,Alive,Y,1,Good,Looking good,AP KS JA,6/20/2023,apai_clarku,1,0,0,175998.815,898461.1878,-71.79124021,42.33627435,Tilia cordata,,AP
752,10410,Sweetgum,WHISPERING PINE CIR,1,Worcester,Fall 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,MP,SFR-A,0,0,0,0,0,0,Removed,N,,,,NGAN,6/22/2023,NGeron_clarku,1,0,0,176537.9596,898463.7436,-71.78469816,42.33631374,Liquidambar styraciflua,,DC
474,2951,American Arborvitae,MEOLA AVE,40,Worcester,Fall 2010,7/2/2015,Back Yard,Single-Family,0,,0,,0,0,Removed,NA,,, This has been a rental property for 2 years ,,BY,SFR-A,1.4,54,0,0,9,6.5,Alive,N,1,Good,"Previous comments say removed or missing, but there is an arborvitae in that spot",AP KS JA,6/20/2023,apai_clarku,0,0,1,175870.3791,898469.6151,-71.79279904,42.33634626,Thuja occidentalis,,DC
476,2953,White Fir,MEOLA AVE,40,Worcester,Fall 2010,7/2/2015,Back Yard,Single-Family,1.6,,0,,10,4.916666667,Alive,NA,1,Good, This has been a rental property for 2 years ,,BY,SFR-A,2.9,54,0,0,15,8.5,Alive,N,1,Fair,,AP KS JA,6/20/2023,apai_clarku,0,0,1,175875.0654,898473.0105,-71.79274232,42.33637697,Abies concolor,,DC
475,2952,Japanese Tree Lilac,MEOLA AVE,40,Worcester,Fall 2010,7/2/2015,Back Yard,Single-Family,1.65,,0,,12,5.208333333,Alive,Y,2,Fair, This has been a rental property for 2 years ,,BY,SFR-A,0,0,0,0,0,0,Stump,Y,,,,AP KS JA,6/20/2023,apai_clarku,0,1,0,175880.7982,898474.9114,-71.79267284,42.33639426,Syringa reticulata,,DC
1604,11894,Sweetgum,CENTRAL ST,580,Boylston,Fall 2011,8/7/2015,BY,SFR-D,0,,0,,0,0,Alive,Y,NA,Poor,,Right side of property in field staggered along prop line,SY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK,10/19/2023,JaAndrews_clarku,1,0,0,184366.9419,898477.3404,-71.68969879,42.33663216,Liquidambar styraciflua,,DC
1605,11893,Sweetgum,CENTRAL ST,580,Boylston,Fall 2011,8/7/2015,BY,SFR-D,0,,0,,0,0,Alive,Y,NA,Poor,,Right side of property in field staggered along prop line,SY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK,10/19/2023,JaAndrews_clarku,1,0,0,184356.7433,898478.7138,-71.68982258,42.33664432,Liquidambar styraciflua,,DC
1606,11891,Sweetgum,CENTRAL ST,580,Boylston,Fall 2011,8/7/2015,BY,SFR-D,1.5,,0,,11,4.58,Alive,Y,2,Fair,,Right side of property in field staggered along prop line,SY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK,10/19/2023,JaAndrews_clarku,1,0,0,184332.5625,898480.2153,-71.69011604,42.33665735,Liquidambar styraciflua,,DC
1607,11892,Sweetgum,CENTRAL ST,580,Boylston,Fall 2011,8/7/2015,BY,SFR-D,0,,0,,0,0,Alive,Y,NA,Poor,Trunk damage,Right side of property in field staggered along prop line,SY,SFR-D,NA,NA,NA,NA,NA,NA,Removed,NA,NA,NA,NA,JA CK,10/19/2023,JaAndrews_clarku,1,0,0,184339.4101,898480.9664,-71.69003297,42.33666425,Liquidambar styraciflua,,DC
1608,11888,Hornbeam,CENTRAL ST,580,Boylston,Fall 2011,8/7/2015,BY,SFR-D,1.8,4.5,0,,15.83,7.21,Alive,N,1,Good,,Right side of property in field staggered along prop line,SY,SFR-D,2.75,26,NA,NA,9.5,9,Alive,N,2,Good,NA,JA CK,10/19/2023,JaAndrews_clarku,1,0,0,184347.2499,898486.2697,-71.69009206,42.33670165,Carpinus betulus,,DC
1609,11890,Hornbeam,CENTRAL ST,580,Boylston,Fall 2011,8/7/2015,BY,SFR-D,1.3,,0,,10,7.58,Alive,N,1,Good,,Right side of property in field staggered along prop line,SY,SFR-D,7.1,37,NA,NA,16.5,19,Alive,N,1,Good,NA,JA CK,10/19/2023,JaAndrews_clarku,1,0,0,184367.1156,898486.7433,-71.68985231,42.3366955,Carpinus betulus,,DC
1610,11889,Hornbeam,CENTRAL ST,580,Boylston,Fall 2011,8/7/2015,BY,SFR-D,1.1,4.5,0,,8,5.33,Alive,N,1,Good,,Right side of property in field staggered along prop line,SY,SFR-D,6.55,54,NA,NA,26.9,22,Alive,N,1,Good,NA,JA CK,10/19/2023,JaAndrews_clarku,1,0,0,184358.2312,898487.1931,-71.69001694,42.33677731,Carpinus betulus,,DC
