OBJECTID,ID,SPECIES,STREET,HOUSE_NUMBER,TOWN,SEASON_PLANTED,ObservationDate_baseline,SiteType_baseline,LandUse_baseline,DBH_baseline,DBH_Height_baseline,DBH2_baseline,DBH2_Height_baseline,Height_baseline,Width_baseline,Mortality_baseline,BasalSprouts_baseline,Vigor_baseline,Condition_baseline,Comments_baseline,NOTES_baseline,SiteType_2023,LandUse_2023,DBH_2023,DBH_Height_2023,DBH2_2023,DBH2_Height_2023,Height_2023,Width_2023,Mortality_2023,BasalSprouts_2023,Vigor_2023,Condition_2023,Comments_2023,Crew_Initials_2023,EditDate,Editor,SHADE,ORNAMENTAL,EVERGREEN,LONGITUDE,LATITUDE,POINT_X,POINT_Y,Scientific.Name
1945,16809,White Pine,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,1.1,4.5,0,0,8,5.5,Alive,N,1,Good,Still staked.  ,,BY,SFR-D,5,54,0,0,0,0,Alive,0,4,Fair,,AP NG,6/26/2023,apai_clarku,0,0,1,175817.3276,894170.2242,-71.79326342,42.297638,Pinus strobus
1946,16810,White Pine,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,1.65,4.5,0,0,10,5.75,Alive,N,1,Good,  ,,BY,SFR-D,9.5,54,0,0,0,0,Alive,0,1,Good,,AP NG,6/26/2023,apai_clarku,0,0,1,175816.5683,894194.2827,-71.79327363,42.29785457,Pinus strobus
1947,16811,White Pine,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,0.7,4.5,0,0,8.5,4.58,Alive,N,1,Good,Still staked  ,,BY,SFR-D,6,54,0,0,0,0,Alive,0,2,Fair,,AP NG,6/26/2023,NGeron_clarku,0,0,1,175824.3652,894177.2421,-71.79317836,42.2977014,Pinus strobus
1948,16812,White Pine,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,1.2,4.5,0,0,9,4.58,Alive,N,1,Good,  ,,BY,SFR-D,6,54,0,0,0,0,Alive,0,1,Good,,AP NG,6/26/2023,apai_clarku,0,0,1,175822.6612,894182.0301,-71.79319923,42.29774446,Pinus strobus
1949,16813,White Pine,RANDOLPH RD,51,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,6,54,0,0,0,0,Alive,0,1,Fair,,AP NG,6/26/2023,apai_clarku,0,0,1,175816.938,894186.2966,-71.79326881,42.29778269,Pinus strobus
1950,16814,White Pine,RANDOLPH RD,51,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Standing Dead,0,0,,,AP NG,6/26/2023,apai_clarku,0,0,1,175822.2575,894184.0991,-71.79320421,42.29776307,Pinus strobus
1951,16815,White Pine,RANDOLPH RD,51,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,8,54,0,0,0,0,Alive,0,1,Good,,AP NG,6/26/2023,apai_clarku,0,0,1,175813.2638,894188.5379,-71.79331346,42.29780275,Pinus strobus
1952,16816,White Pine,RANDOLPH RD,51,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,12,54,0,0,0,0,Alive,0,1,Good,,AP NG,6/26/2023,apai_clarku,0,0,1,175817.7199,894191.7384,-71.79325956,42.2978317,Pinus strobus
1953,16817,White Pine,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,1.45,4.5,0,0,9.42,5.71,Alive,N,1,Good,Spiders/ bugs on pine branches  ,,SY,SFR-D,9.5,54,0,0,0,0,Alive,0,1,Good,,AP NG,6/26/2023,apai_clarku,0,0,1,175819.4131,894195.2912,-71.79323917,42.29786374,Pinus strobus
1954,16818,Serviceberry,RANDOLPH RD,51,Worcester,Spring 2011,6/25/2015,front yard,single family,1.21,4.5,NA,N/A,20,12.41833333,Alive,N,1,Good,Holes in leaves/ yellowing  on side of house next to dirt road,,SY,SFR-D,1.8,54,0,0,0,0,Alive,0,3,Fair,,AP NG,6/26/2023,apai_clarku,0,1,0,175834.3387,894203.5829,-71.79305851,42.29793885,Amelanchier
1955,16819,Colorado Spruce,RANDOLPH RD,51,Worcester,Spring 2011,6/25/2015,,Single-Family,0,,0,,0,0,,,,,  ,,BY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,CBARRC,7/6/2023,racolon_clarku,0,0,1,175824.6362,894193.6742,-71.79317576,42.29784935,Picea pungens
1956,16820,White Pine,RANDOLPH RD,51,Worcester,Spring 2011,6/25/2015,Back Yard,Single-Family,1.5,,0,,11.5,9.416666667,Alive,,1,Good,Still staked.  Yellowing at ends  ,,BY,SFR-D,3.1,54,0,0,0,0,Alive,0,3,Fair,,AP NG,6/26/2023,apai_clarku,0,0,1,175819.2291,894167.04,-71.79324022,42.2976094,Pinus strobus
1957,16822,Blackgum,RANDOLPH RD,51,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,AP NG,6/26/2023,apai_clarku,1,0,0,175836.698,894199.8474,-71.79302975,42.2979053,Nyssa sylvatica
1958,16823,Bradford Pear,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,1.3,4.38,0,0,9.42,2.625,Alive,N,1,Good,Still staked  ,,BY,SFR-D,0,0,0,0,14,0,Alive,1,2,Good,covered in poison ivy so no dbh or width,CB RC AR,7/6/2023,CBate_clarku,1,0,0,175824.8531,894164.8019,-71.79317193,42.29758942,Pyrus calleryana
1959,16824,Bradford Pear,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,1.1,4.5,0,0,9,4.83,Alive,N,1,Good,Still staked  ,,BY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,CBARRC,7/6/2023,CBate_clarku,1,0,0,175821.5425,894171.4635,-71.79321235,42.29764929,Pyrus calleryana
1960,16825,Bradford Pear,RANDOLPH RD,51,Worcester,Spring 2011,6/25/2015,Front Yard,Single-Family,2.7,,0,,17.83333333,10.08333333,Alive,,1,Good,  ,,SY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,CB RC AR,7/6/2023,CBate_clarku,1,0,0,175828.5941,894196.0882,-71.79312787,42.2978712,Pyrus calleryana
1961,16826,Colorado Spruce,RANDOLPH RD,51,Worcester,Spring 2011,6/25/2015,,,0,,0,,0,0,Removed/Missing,,,,  ,,BY,SFR-D,5,54,0,0,0,0,Alive,0,1,Good,,AP NG,6/26/2023,NGeron_clarku,0,0,1,175823.6457,894168.1503,-71.79318671,42.29761953,Picea pungens
1962,16827,Colorado Spruce,RANDOLPH RD,51,Worcester,Spring 2011,6/25/2015,,,0,,0,,0,0,Removed/Missing,,,,  ,,BY,SFR-D,5,54,0,0,0,0,Alive,0,1,Good,,AP NG KS AR,6/26/2023,KSmart_clarku,0,0,1,175826.2857,894173.1133,-71.7931549,42.29766429,Picea pungens
1963,16828,Colorado Spruce,RANDOLPH RD,51,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Standing Dead,0,0,,,AP NG,6/26/2023,apai_clarku,0,0,1,175838.7428,894202.0388,-71.79300504,42.29792509,Picea pungens
1964,16829,Colorado Spruce,RANDOLPH RD,51,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,CB RC AR,7/6/2023,CBate_clarku,0,0,1,175834.5023,894197.4598,-71.79305627,42.29788373,Picea pungens
1965,16831,Crabapple,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,0.8,4.5,0,0,7.5,4.96,Alive,N,1,Good,  ,,SY,SFR-D,4.7,40,2.7,40,23,21,Alive,1,1,Good,,CB RC AR,7/6/2023,CBate_clarku,0,1,0,175826.1732,894200.2369,-71.7931574,42.29790848,Malus sylvestris 
1966,16832,Serviceberry,RANDOLPH RD,51,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,AP NG,6/26/2023,apai_clarku,0,1,0,175819.3316,894181.9417,-71.7932396,42.29774356,Amelanchier
1967,16833,White Pine,RANDOLPH RD,51,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,9.5,54,0,0,0,0,Alive,0,1,Good,,AP NG,6/26/2023,apai_clarku,0,0,1,175822.391,894194.7728,-71.79320304,42.29785917,Pinus strobus
1968,16834,Crabapple,RANDOLPH RD,51,Worcester,Spring 2011,6/25/2015,,,0,,0,,0,0,Standing Dead,,,,Leaning to the side. Berries are shriveled or undeveloped.  ,,BY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,AP NG,6/26/2023,apai_clarku,0,1,0,175815.0633,894181.4176,-71.79329134,42.29773871,Malus sylvestris 
1969,16835,Crabapple,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,0.4,4.5,0,0,8.42,3.92,Alive,N,1,Good,"Main stem cut, some holes in leaves  ",,BY,SFR-D,2,0,0,0,0,0,Alive,0,2,Good,,AP NG,6/26/2023,NGeron_clarku,0,1,0,175828.5989,894169.4943,-71.7931267,42.29763178,Malus sylvestris 
1970,16836,Crabapple,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,0.6,4.5,0,0,8,3.83,Alive,N,1,Good,Some holes in leaves  ,,BY,SFR-D,2,54,0,0,0,0,Alive,0,0,NA,,AP NG,6/26/2023,apai_clarku,0,1,0,175821.0188,894178.65,-71.793219,42.29771397,Malus sylvestris 
1971,16837,Crabapple,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,1.7,4.58,0,0,10.5,8,Alive,N,1,Good,  ,,BY,SFR-D,2.3,54,2,54,0,0,Alive,0,1,NA,,AP NG,6/26/2023,apai_clarku,0,1,0,175822.7761,894198.0895,-71.7931985,42.29788904,Malus sylvestris 
1972,16838,Dawn Redwood,RANDOLPH RD,51,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,6.8,54,0,0,0,0,Alive,0,2,Good,,AP NG,6/26/2023,apai_clarku,0,0,1,175839.0894,894204.9234,-71.79300096,42.29795107,Metasequoia glyptostroboides
1973,16840,Kousa Dogwood,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,0.8,4.5,0,0,10,5.125,Alive,N,1,Good,Maple tree encroachment  ,,BY,SFR-D,3,36,0,0,0,0,Alive,0,1,Good,,AP NG,6/26/2023,NGeron_clarku,0,1,0,175823.3157,894173.8639,-71.79319095,42.29767096,Cornus kousa
1974,16841,Serviceberry,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,1.4,4.5,0,0,10.92,9.08,Alive,N,1,Good,Some leaves have insect damage. Some yellowed.  ,,BY,SFR-D,2,54,0,0,0,0,Alive,0,2,Good,,AP NG,6/26/2023,apai_clarku,0,1,0,175817.3596,894177.6019,-71.79326334,42.29770442,Amelanchier
1975,16842,Colorado Spruce,RANDOLPH RD,51,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Standing Dead,0,0,,,AP NG,6/26/2023,apai_clarku,0,0,1,175831.256,894198.2752,-71.79309568,42.29789097,Picea pungens
1976,16843,Crabapple,RANDOLPH RD,51,Worcester,Spring 2011,6/16/2014,Back Yard,Single-family,1.35,4.5,0,0,10.5,7.42,Alive,N,1,Good,Some leaves turning orange  ,,BY,SFR-D,2,54,0,0,0,0,Alive,0,2,Fair,,AP NG,7/5/2023,NGeron_clarku,0,1,0,175819.2768,894175.1825,-71.79323999,42.2976827,Malus sylvestris 
1977,16931,Hornbeam,REYNOLDS ST,15,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,3,54,0,0,13.5,18,Alive,0,1,Good,,JATHRC,6/22/2023,racolon_clarku,1,0,0,175755.7879,897309.0632,-71.79414097,42.32589451,Carpinus
1978,16932,Crabapple,REYNOLDS ST,15,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,4.5,39,0,0,16,16,Alive,0,1,Good,,JATHRC,6/22/2023,racolon_clarku,0,1,0,175766.4742,897303.3304,-71.79401108,42.32584323,Malus sylvestris 
1979,17044,Dogwood,ROLAND RD,10,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-A,0,0,0,0,0,0,Removed,0,0,,,CB AR AP,6/22/2023,CBate_clarku,0,1,0,175782.6143,896465.6759,-71.79378026,42.31830249,Cornus
1980,17045,Dogwood,ROLAND RD,10,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-A,2.6,15,0,0,13,7,Alive,0,1,Good,Seems like a private property but no house on it.,AP AR CB,6/22/2023,apai_clarku,0,1,0,175785.1949,896432.9739,-71.79374759,42.31800816,Cornus
1981,17046,Dogwood,ROLAND RD,10,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-A,0,0,0,0,0,0,Removed,0,0,,,AP AR CB,6/22/2023,apai_clarku,0,1,0,175783.367,896448.4508,-71.79377041,42.31814744,Cornus
1982,17047,Crabapple,ROLAND RD,10,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-A,0,0,0,0,0,0,Removed,0,0,Dead,,AR CB AP,6/22/2023,ARichmondCrosset_clarku,0,1,0,175783.601,896442.0291,-71.7937673,42.31808963,Malus sylvestris 
1983,17048,Crabapple,ROLAND RD,10,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-A,0,0,0,0,0,0,Removed,0,0,Dead,,AR CB AP,6/22/2023,ARichmondCrosset_clarku,0,1,0,175783.5838,896455.9388,-71.79376809,42.31821486,Malus sylvestris 
1984,17061,Tulip,SAINT NICHOLAS AVE,19,Worcester,Spring 2011,6/19/2015,Front yard,Single-family,0,,0,,0,0,Removed/Missing,,,Removed/Missing,  ,,SY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,AR AP,6/29/2023,apai_clarku,1,0,0,176567.6549,896095.8148,-71.78424208,42.31499665,Liriodendron
1985,17062,Tulip,SAINT NICHOLAS AVE,19,Worcester,Spring 2011,6/19/2015,Front yard,Single-family,0,,0,,0,0,Removed/Missing,,,Removed/Missing,  ,,SY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,AR AP,6/29/2023,apai_clarku,1,0,0,176562.1739,896092.0396,-71.78430841,42.31496249,Liriodendron
1986,17092,Sweetgum,SANTORO RD,43,Worcester,Spring 2011,6/30/2015,Front Yard,Single-Family,3.28,,0,,15,11.375,Alive,No,1,Good,  ,,FY,SFR-A,7.9,54,0,0,20.8,23.5,Alive,0,1,Good,,AP AR CB,6/22/2023,apai_clarku,1,0,0,176776.0342,897939.8558,-71.78178829,42.33160441,Liquidambar styraciflua
1987,17093,Serviceberry,SANTORO RD,43,Worcester,Spring 2011,6/30/2015,Front Yard,Single-Family,0,,0,,0,0,Removed/Missing,,,,  ,,BY,SFR-A,0,0,0,0,0,0,Removed,0,0,,,,6/22/2023,apai_clarku,0,1,0,176775.2501,897974.2983,-71.78179918,42.33191447,Amelanchier
1988,17094,Serviceberry,SANTORO RD,43,Worcester,Spring 2011,6/30/2015,Front Yard,Single-Family,1.6,,0.92,,6.666666667,7.291666667,Alive,N,1,Good,  ,,BY,SFR-A,4.5,54,0,0,15,15,Alive,0,1,Good,"Not sure if these are exactly the right trees, there is a while forest back here and theres a lot of poison Ivy covering the trees",,6/22/2023,apai_clarku,0,1,0,176771.7246,897974.7158,-71.78184197,42.33191812,Amelanchier
1989,17095,Serviceberry,SANTORO RD,43,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-A,5.3,54,0,0,25.8,22.75,Alive,0,2,Good,"Not sure if These are the right tree since there are so many, but there only",AP AR CB,6/22/2023,apai_clarku,0,1,0,176771.3428,897977.1421,-71.7818467,42.33193995,Amelanchier
1990,17869,Japanese Stewartia,STRATTON RD,18,Worcester,Spring 2011,,Back Yard,Single-Family,1.95,,NA,,13,9.666666667,Alive,N,1,Good,  Residents love this tree,,BY,SFR-D,4.1,54,0,0,16.5,15,Alive,0,1,Good,,AR NG,6/14/2023,ARichmondCrosset_clarku,0,1,0,176717.8658,894747.3008,-71.78236583,42.30286069,Stewartia pseudocamellia
1991,17874,Honeylocust,SUMMERHILL AVE,26,Worcester,Spring 2011,6/25/2015,Back Yard,Single-family,3.81,4.5,0,,18.58333333,17.625,Alive,N,1,Good,  ,,BY,SFR-D,12.1,51,0,0,19.4,21,Alive,0,1,Good,,CB AP KS,6/8/2023,apai_clarku,1,0,0,175476.7909,895006.2786,-71.79742843,42.30515425,Gleditsia
1992,17875,Japanese Tree Lilac,SUMMERHILL AVE,26,Worcester,Spring 2011,6/25/2015,Front yard,Single-family,1.64,4.5,0,,11,5.541666667,Alive,N,1,Good,  ,,SY,SFR-D,2.1,0,0,0,8.5,7.5,Alive,0,1,Good,,CB AP KS,6/8/2023,CBate_clarku,0,1,0,175491.5326,895010.7127,-71.79724982,42.30519463,Syringa reticulata
1993,17876,Tulip,SUMMERHILL AVE,26,Worcester,Spring 2011,6/25/2015,Back Yard,Single-family,1.2,4.5,0,,10,4.541666667,Alive,N,1,Good, leaning; brown leaves ,,BY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,CB AP KS,6/8/2023,KSmart_clarku,1,0,0,175485.274,894999.2617,-71.79732524,42.30509135,Liriodendron
1994,17877,Tulip,SUMMERHILL AVE,26,Worcester,Spring 2011,6/25/2015,Back Yard,Single-family,1.41,4.5,0,,10.5,4.041666667,Alive,N,1,Good, slight leaning ,,BY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,CB KS AP,6/8/2023,KSmart_clarku,1,0,0,175481.7503,894992.1067,-71.79736768,42.30502682,Liriodendron
1995,17878,Japanese Tree Lilac,SUMMERHILL AVE,26,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,3.9,0,0,0,13.5,11,Alive,0,1,Good,,CB AP KS,6/8/2023,CBate_clarku,0,1,0,175493.5309,895016.0706,-71.79722581,42.30524293,Syringa reticulata
1996,17879,Serviceberry,SUMMERHILL AVE,6,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,MFR,4.8,0,0,0,15.2,17,Alive,1,1,Good,,CB AP KS,6/8/2023,CBate_clarku,0,1,0,175354.4396,895086.1124,-71.79891574,42.30586913,Amelanchier
1997,17957,Kousa Dogwood,THORNDYKE RD,20,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,FY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,KS TH,6/15/2023,THonnef_clarku,0,1,0,176255.943,894670.539,-71.78796485,42.30215571,Cornus kousa
1998,17958,Sweetgum,THORNDYKE RD,20,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,KS TH,6/15/2023,THonnef_clarku,1,0,0,176242.4159,894631.0629,-71.78812729,42.30179991,Liquidambar styraciflua
1999,17959,American Arborvitae,THORNDYKE RD,20,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,2.6,54,1.7,54,15.4,6,Alive,0,1,Good,,KS TH,6/15/2023,THonnef_clarku,0,0,1,176251.0802,894629.505,-71.78802214,42.30178614,Thuja occidentalis
2000,17960,American Arborvitae,THORNDYKE RD,20,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,3.2,54,1.9,54,15.4,6,Alive,0,1,Good,,KS TH,6/15/2023,THonnef_clarku,0,0,1,176248.9239,894629.432,-71.78804829,42.30178542,Thuja occidentalis
2001,17961,American Arborvitae,THORNDYKE RD,20,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,2.8,54,2.3,54,15.4,6,Alive,0,1,Good,,KS TH,6/15/2023,THonnef_clarku,0,0,1,176249.6998,894629.7517,-71.78803889,42.30178832,Thuja occidentalis
2002,17962,American Arborvitae,THORNDYKE RD,20,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,3.1,54,3,54,15.4,6,Alive,0,1,Good,,KS TH,6/15/2023,THonnef_clarku,0,0,1,176247.2885,894629.1222,-71.78806811,42.30178258,Thuja occidentalis
2003,17963,White Fir,THORNTON RD,1,Worcester,Spring 2011,6/25/2015,,Single-Family,0,,0,,0,0,Removed/Missing,,,,  ,,SY,SFR-D,2.7,0,0,0,18,8.5,Alive,0,1,Good,,AR CB,6/13/2023,CBate_clarku,0,0,1,175968.7296,894040.5981,-71.79142201,42.29647567,Abies concolor
2004,17964,White Fir,THORNTON RD,1,Worcester,Spring 2011,6/25/2015,Front Yard,Single-Family,1.1,,0,,6,4.375,Alive,,1,Fair,  ,,SY,SFR-D,3.4,0,0,0,14.1,13,Alive,0,2,Good,,AR CB,6/13/2023,CBate_clarku,0,0,1,175975.3562,894036.2963,-71.79134147,42.29643714,Abies concolor
2005,17965,White Fir,THORNTON RD,1,Worcester,Spring 2011,6/25/2015,,Single-Family,0,,0,,0,0,Removed/Missing,,,,  ,,SY,SFR-D,0,0,0,0,0,0,Stump,0,0,,,AR CB,6/13/2023,CBate_clarku,0,0,1,175970.1458,894037.1556,-71.79140469,42.29644472,Abies concolor
2006,17966,Cherry,THORNTON RD,18,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Removed,0,0,,resident said all trees on property removed,CBAR,6/13/2023,CBate_clarku,0,1,0,176054.1847,894209.6734,-71.7903927,42.29800045,Prunus
2007,17967,Cherry,THORNTON RD,18,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,BY,SFR-D,0,0,0,0,0,0,Removed,0,0,,,AR CB,6/13/2023,CBate_clarku,0,1,0,176053.3085,894193.8472,-71.79040267,42.29785795,Prunus
2008,18002,Japanese Tree Lilac,TROTTIER ST,11,Worcester,Spring 2011,6/18/2015,Front Yard,Multi-Family,1.45,3.75,NA,,9,3.666666667,Alive,Y,2,Fair,"Base trunk damage Weed whacker damage, dieback in middle of crown ",,FY,MFR,5,32,0,0,16.4,10.25,Alive,0,1,Good,,CK AN RC,6/8/2023,CKluchman_clarku,0,1,0,175537.5218,895781.8065,-71.79672458,42.3121381,Syringa reticulata
2009,18003,White Fir,TROTTIER ST,15,Worcester,Spring 2011,6/17/2014,Back Yard,Multi-family,0,0,0,0,0,0,Removed/Missing,N,0,0,  ,,BY,MFR,0,0,0,0,0,0,Removed,0,0,,,CK AN RC,6/8/2023,CKluchman_clarku,0,0,1,175581.9262,895783.5797,-71.79618605,42.31215545,Abies concolor
2010,18004,Sweetgum,TROTTIER ST,15,Worcester,Spring 2011,7/18/2015,Back yard,Multi-family,3,,0,,15.5,8.041666667,Alive,Y,1,Good, tiny basal sprouts ,,BY,MFR,8.4,54,0,0,32,19.5,Alive,0,1,Good,,CK AN RC,6/8/2023,CKluchman_clarku,1,0,0,175581.1526,895779.4223,-71.79619525,42.312118,Liquidambar styraciflua
2011,18005,Sargent Cherry,TROTTIER ST,15,Worcester,Spring 2011,6/18/2015,Front Yard,Multi-Family,2.06,4.5,0,,15.33333333,11.75,Alive,Yes,1,Good, Picture of weird bark in Hannah's folder ,,FY,MFR,10.6,32,0,0,16.4,19.5,Alive,1,1,Fair,"large damage at base of tree, rot and maybe termite damage. ramon has photo",CK AN RC,6/8/2023,CKluchman_clarku,0,1,0,175569.9355,895776.5633,-71.79633119,42.31209191,Prunus sargentii
2012,18006,White Fir,TROTTIER ST,15,Worcester,Spring 2011,6/17/2014,Back Yard,Multi-family,0,0,0,0,0,0,Removed/Missing,N,0,0,  ,,BY,MFR,0,0,0,0,0,0,Removed,0,0,,,CK AN RC,6/8/2023,CKluchman_clarku,0,0,1,175577.1645,895778.6798,-71.7962436,42.31211119,Abies concolor
2013,18007,Crabapple,TROTTIER ST,6,Worcester,Spring 2011,6/17/2014,Front Yard,Multi-family,2.07,4.5,0,0,13.33,12,Alive,N,1,Good,Some withered leaves  ,,FY,MFR,9,46,0,0,18.5,27.25,Alive,0,1,Good,,CK AN RC,6/8/2023,CKluchman_clarku,0,1,0,175537.8191,895767.3923,-71.79672037,42.31200834,Malus sylvestris 
2014,18008,Crabapple,TROTTIER ST,6,Worcester,Spring 2011,7/18/2015,Back yard,Multi-family,0.91,,0.9,,9.833333333,6.875,Alive,N,1,Good,Slight trimming damage Weed wacker and slight dieback ,,BY,MFR,14.2,20,0,0,20.2,25.75,Alive,0,1,Good,,CK AN RC,6/8/2023,CKluchman_clarku,0,1,0,175533.8506,895754.2433,-71.79676795,42.31188984,Malus sylvestris 
2015,18009,Japanese Tree Lilac,TROTTIER ST,6,Worcester,Spring 2011,7/18/2015,Front yard,Multi-family,2.15,,0,,11,6.958333333,Alive,N,1,Good,Some upper and base trunk damage Weed wacker damage ,,FY,MFR,6.3,46,0,0,15.8,18,Alive,0,1,Good,,CK AN RC,6/8/2023,CKluchman_clarku,0,1,0,175530.0759,895771.7618,-71.79681448,42.31204744,Syringa reticulata
2016,18010,American Arborvitae,TYSON RD,14,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,4.3,54,2.7,54,17.1,8,Alive,0,1,Good,,AN KS CK,6/22/2023,ANelson_clarku,0,0,1,176521.9982,898336.412,-71.78488668,42.33516693,Thuja occidentalis
2017,18011,American Arborvitae,TYSON RD,14,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,4.3,2.7,0,0,16.8,8,Alive,0,1,Good,b'496e20677265617420636f6e646974696f6e2c20686f6d656f776e6572206164646564206120666577206f6e2065697468657220736964652c2062757420697489dbaa73206561737920746f2064697374696e6775697368207768696368206f6e657320617265204443522074726565732e',AN CK KS,6/22/2023,KSmart_clarku,0,0,1,176524.0023,898353.4181,-71.78486305,42.33532009,Thuja occidentalis
2018,18012,American Arborvitae,TYSON RD,14,Worcester,Spring 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  ,,SY,SFR-D,4.3,54,2.7,54,17.1,7.5,Alive,0,1,Good,,AN KS CK,6/22/2023,KSmart_clarku,0,0,1,176524.3029,898350.8949,-71.7848593,42.33529738,Thuja occidentalis
